Unnamed: 0,speaker,text,domain-intent,rating 1,rating 2,rating 3,rating 4,rating 5,domain,intent,avg_rating,conv_ID,turn_id,wt_avg_rating,word_count,satisfaction_rating,sentiment,politeness,clause_to_sentence_ratio,dialogue_depth,lexical_diversity,rare_ratio,common_ratio,stopword_ratio,?,!,...
18943,SYSTEM,I don't have any Hungarian restaurants in the centre. Would you like to try another type of cuisine?,Restaurant-Request,,,,,,Restaurant,Request,,825,13,,18,Medium,Positive,0,1.0,0,1.0,0.2222222222222222,0.5,0.5,1,0,0
18944,USER,Sure. What about modern European?,Restaurant-Inform,3.0,2.0,3.0,3.0,,Restaurant,Inform,2.75,825,14,2.71,5,Low,Positive,0,1.0,0,1.0,0.4,0.4,0.4,1,0,0
18945,SYSTEM,Would you like a specific price range?,Restaurant-Request,,,,,,Restaurant,Request,,825,15,,7,Medium,Positive,0,1.0,0,1.0,0.1428571428571428,0.5714285714285714,0.2857142857142857,1,0,0
18946,USER,"No, I'm not really particular about the price. Any modern european restaurant would be great.",Restaurant-Inform,3.0,1.0,3.0,3.0,,Restaurant,Inform,2.5,825,16,2.42,15,Low,Positive,0,1.0,0,1.0,0.3333333333333333,0.4,0.3333333333333333,0,0,0
18947,SYSTEM,I would recommend Riverside Brasserie. It's a moderately priced modern european restaurant located in the centre. Would you like me to make a booking for you?,Restaurant-Recommend,,,,,,Restaurant,Recommend,,825,17,,26,Medium,Positive,0,1.0,1,0.9615384615384616,0.3461538461538461,0.4230769230769231,0.3846153846153846,1,0,0
18948,USER,"Yes please, same group of eight, Sunday, 16:45.",Restaurant-Inform,4.0,3.0,3.0,3.0,,Restaurant,Inform,3.25,825,18,3.29,8,Medium,Positive,1,1.0,0,1.0,0.5,0.125,0.25,0,0,0
18949,SYSTEM,Your table is reserved for 15 minutes. The reference number is UQM6L628. Can I help you with anything else today/,Booking-Book,,,,,,Booking,Book,,825,19,,20,Medium,Positive,0,1.0,0,0.95,0.2,0.35,0.45,0,0,0
18950,USER,Does this restaurant offer delivery?,,2.0,3.0,3.0,3.0,,,,2.75,825,20,2.71,5,Low,Neutral,0,1.0,1,1.0,0.2,0.2,0.4,1,0,0
18951,SYSTEM,"No, they do not offer delivery options. Will there be anything else you need?",,,,,,,,,,825,21,,14,Medium,Neutral,0,1.5,1,1.0,0.2142857142857142,0.5,0.5,1,0,0
18952,USER,No thanks. That will be everything. Goodbye.,general-thank,3.0,1.0,3.0,3.0,,general,thank,2.5,825,22,2.42,7,Low,Negative,0,1.0,1,1.0,0.4285714285714285,0.5714285714285714,0.5714285714285714,0,0,0
18953,USER,OVERALL,,3.0,2.0,3.0,3.0,,,,2.75,825,23,2.71,1,Low,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
18976,USER,"Hello, is lan hong house still in operation?",general-greet,3.0,3.0,3.0,3.0,,general,greet,3.0,827,0,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.5,0.25,0.25,1,0,0
18977,SYSTEM,"I'm sorry, can you tell me what type of business that is?",,,,,,,,,,827,1,,12,Medium,Negative,0,1.0,1,1.0,0.25,0.5,0.5,1,0,0
18978,USER,"Oops, sorry. Ian Hong is a restaurant.",Restaurant-Inform,2.0,3.0,3.0,3.0,,Restaurant,Inform,2.75,827,2,2.71,7,Low,Negative,0,1.0,0,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0,0,0
18979,SYSTEM,Yes I see that lan hong house is still in operation. Would you like more information?,general-reqmore,,,,,,general,reqmore,,827,3,,16,Medium,Positive,0,1.0,1,1.0,0.3125,0.4375,0.375,1,0,0
18980,USER,Can I get delivery from this restaurant?,,3.0,2.0,3.0,3.0,,,,2.75,827,4,2.71,7,Low,Neutral,0,1.0,1,1.0,0.2857142857142857,0.4285714285714285,0.5714285714285714,1,0,0
18981,SYSTEM,The restaurant does offer delivery services for guests. What day would you like to try a reservation?,,,,,,,,,,827,5,,17,Medium,Positive,0,1.0,0,1.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,1,0,0
18982,USER,Do they serve alcohol,,3.0,3.0,3.0,3.0,,,,3.0,827,6,3.0,4,Medium,Neutral,0,1.0,1,1.0,0.0,0.5,0.5,0,0,0
18983,SYSTEM,Lan Hong does not offer alcoholic beverages. Would you like to still reserve a table?,,,,,,,,,,827,7,,15,Medium,Positive,0,1.0,0,1.0,0.3333333333333333,0.4,0.3333333333333333,1,0,0
18984,USER,Does this restaurant also take takeout orders?,,2.0,3.0,3.0,3.0,,,,2.75,827,8,2.71,7,Low,Neutral,0,1.0,1,1.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,1,0,0
18985,SYSTEM,"Yes, this restaurant does offer takeout. Would you like to make a reservation?",,,,,,,,,,827,9,,13,Medium,Positive,0,1.0,1,1.0,0.2307692307692307,0.4615384615384615,0.3846153846153846,1,0,0
18986,USER,I would like to try for a reservation on Thursday.,,2.0,3.0,3.0,3.0,,,,2.75,827,10,2.71,10,Low,Positive,0,1.0,0,1.0,0.3,0.6,0.5,0,0,0
18987,SYSTEM,How many people should I reserve for and at what time?,Booking-Request,,,,,,Booking,Request,,827,11,,11,Medium,Neutral,0,1.0,0,1.0,0.1818181818181818,0.3636363636363636,0.6363636363636364,1,0,0
18988,USER,a table for 2 at 17:15 and give me reference number. also find me a hotel in the east side and should have a star of 4,Restaurant-Request,2.0,3.0,3.0,3.0,,Restaurant,Request,2.75,827,12,2.71,27,Low,Positive,0,1.0,0,0.8518518518518519,0.074074074074074,0.4814814814814814,0.5185185185185185,0,0,0
18989,SYSTEM,Booking was successful. The table will be reserved for 15 minutes. Reference number is : HPRELBW9. now let's find you a hotel!,Booking-Book,,,,,,Booking,Book,,827,13,,22,Medium,Positive,0,1.0,0,1.0,0.2272727272727272,0.4545454545454545,0.4090909090909091,0,1,0
18990,USER,The hotel should be in the east and should have a star of 4 in the cheap price range and should include free wifi,Hotel-Inform,2.0,2.0,3.0,3.0,,Hotel,Inform,2.5,827,14,2.42,24,Low,Positive,0,1.0,0,0.7916666666666666,0.0416666666666666,0.4583333333333333,0.5833333333333334,0,0,0
18991,SYSTEM,"There are 3 gueshouse that fit that match. allenbell, autumn house, and leverton house. Would you like to book one of those?",Hotel-Inform,,,,,,Hotel,Inform,,827,15,,22,Medium,Positive,0,1.3333333333333333,3,0.9545454545454546,0.3181818181818182,0.5,0.3636363636363636,1,0,0
18992,USER,Can you give me the address and postcode of one you'd recommend?,Hotel-Request,3.0,4.0,3.0,3.0,,Hotel,Request,3.25,827,16,3.29,12,Medium,Positive,0,2.0,0,1.0,0.1666666666666666,0.5833333333333334,0.5833333333333334,1,0,0
18993,SYSTEM,I definitely recommend Leverton House. The address is 732-734 Newmarket Road and the zip code is cb58rs,Hotel-Inform,,,,,,Hotel,Inform,,827,17,,17,Medium,Positive,0,1.0,0,0.9411764705882352,0.4117647058823529,0.2941176470588235,0.3529411764705882,0,0,0
18994,USER,"OK, I'll talk to my sister about that recommendation. Thanks for you help today, that will be all I need. Bye.",general-bye,3.0,3.0,3.0,3.0,,general,bye,3.0,827,18,3.0,21,Medium,Positive,0,1.6666666666666667,2,0.9523809523809524,0.3333333333333333,0.4761904761904761,0.5238095238095238,0,0,0
18995,USER,OVERALL,,3.0,3.0,4.0,3.0,,,,3.25,827,19,3.29,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
19246,USER,I need to find a restaurant called taj tandoori,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,838,0,3.0,9,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0,0,0
19247,SYSTEM,"Nice place. It is located at 64 Cherry Hinton Road, Cherry Hinton. Can I book a table for you?",Restaurant-Inform,,,,,,Restaurant,Inform,,838,1,,19,Medium,Positive,0,1.0,1,0.9473684210526316,0.4736842105263157,0.3157894736842105,0.3684210526315789,1,0,0
19248,USER,Yes. I need a place for 3 on Wednesday at 17:15.,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,838,2,3.0,11,Medium,Positive,0,1.0,0,1.0,0.3636363636363636,0.3636363636363636,0.4545454545454545,0,0,0
19249,SYSTEM,Great! That booking was successful and your reservation number is K1T4IC74.,Booking-Book,,,,,,Booking,Book,,838,3,,11,Medium,Positive,0,1.0,1,1.0,0.3636363636363636,0.3636363636363636,0.4545454545454545,0,1,0
19250,USER,I also need a hotel in moderate price range and star rating of 0.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,838,4,3.0,14,Medium,Neutral,0,1.0,0,1.0,0.2142857142857142,0.2857142857142857,0.3571428571428571,0,0,0
19251,SYSTEM,"Cityroomz matches those requirements. Would you like the phone number, or a reservation?",general-reqmore,,,,,,general,reqmore,,838,5,,13,Medium,Positive,0,1.0,1,1.0,0.3076923076923077,0.4615384615384615,0.3846153846153846,1,0,0
19252,USER,Does it have free parking?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,838,6,3.0,5,Medium,Positive,0,1.0,1,1.0,0.2,0.4,0.6,1,0,0
19253,SYSTEM,I'm afraid it does not offer free parking. Would you like to book a room?,Hotel-Inform,,,,,,Hotel,Inform,,838,7,,15,Medium,Negative,0,1.0,1,1.0,0.2,0.4666666666666667,0.4,1,0,0
19254,USER,Is there anywhere else which would offer free parking?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,838,8,3.0,9,Medium,Positive,0,2.0,0,1.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,1,0,0
19255,SYSTEM,Not with those criteria. We could start a new search if you like.,general-reqmore,,,,,,general,reqmore,,838,9,,13,Medium,Positive,0,1.5,1,1.0,0.1538461538461538,0.6153846153846154,0.5384615384615384,0,0,0
19256,USER,how about a cheap hotel with free parking?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,838,10,3.0,8,Medium,Positive,0,1.0,0,1.0,0.125,0.375,0.5,1,0,0
19257,SYSTEM,I have two guesthouse available. They both offer free parking and are 0 stars. One is in the north and one in the centre? Do you want a specific area?,Hotel-Request,,,,,,Hotel,Request,,838,11,,30,Medium,Positive,0,1.0,1,0.9,0.2,0.5333333333333333,0.5,2,0,0
19258,USER,The area doesn't matter. Can you pick one and book a room for 3 people for 5 nights on Wednesday.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,838,12,3.0,20,Medium,Neutral,0,1.0,0,0.95,0.1,0.45,0.45,0,0,0
19259,SYSTEM,I was able to book you at el shaddai. Your Reference number is : 4WHOTORJ.,Booking-NoBook,,,,,,Booking,NoBook,,838,13,,15,Medium,Positive,0,1.0,0,1.0,0.2666666666666666,0.4,0.4666666666666667,0,0,0
19260,USER,Does the restaurant have high chairs for babies?,,3.0,3.0,3.0,,,,,3.0,838,14,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.125,0.375,0.5,1,0,0
19261,SYSTEM,"Yes, Taj Tandoori has high chairs available. Would you like to proceed with making a reservation?",,,,,,,,,,838,15,,16,Medium,Positive,0,1.0,0,1.0,0.3125,0.4375,0.3125,1,0,0
19262,USER,Are kids allowed to be there with their parents?,,3.0,3.0,3.0,,,,,3.0,838,16,3.0,9,Medium,Neutral,0,1.0,0,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1,0,0
19263,SYSTEM,"Yes, children are welcome with their parents. Is there anything else I can help you with?",,,,,,,,,,838,17,,16,Medium,Positive,0,1.5,0,1.0,0.25,0.4375,0.5,1,0,0
19264,USER,"Can I get a taxi from the hotel to the restaurant, I would like to arrive shortly before the booking time.",Taxi-Inform,3.0,3.0,3.0,,,Taxi,Inform,3.0,838,18,3.0,21,Medium,Positive,0,1.0,0,0.8095238095238095,0.238095238095238,0.4761904761904761,0.5238095238095238,0,0,0
19265,SYSTEM,"I have booked your taxi. Your car is a blue volkswagen, they can be reached at at 07653689405 if you have any questions. Can I assist you with anything else?",general-reqmore,,,,,,general,reqmore,,838,19,,30,Medium,Positive,0,1.3333333333333333,1,0.8666666666666667,0.2666666666666666,0.5,0.6333333333333333,1,0,0
19266,USER,"What is the taxi service's cancellation policy, in case my itinerary changes?",,3.0,3.0,3.0,,,,,3.0,838,20,3.0,12,Medium,Neutral,0,1.0,0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,1,0,0
19267,SYSTEM,You can cancel upto 24 hours in advance otherwise there is charge of 10 GBP. Is there anything else I can help you with ?,,,,,,,,,,838,21,,25,Medium,Positive,0,1.5,0,0.92,0.16,0.48,0.48,1,0,0
19268,USER,"No, I am all set for today. You have been very helpful. Thanks. Bye.",general-bye,3.0,3.0,4.0,,,general,bye,3.33,838,22,3.33,14,High,Positive,0,1.0,0,1.0,0.4285714285714285,0.3571428571428571,0.5714285714285714,0,0,0
19269,USER,OVERALL,,3.0,3.0,4.0,,,,,3.33,838,23,3.33,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
19412,USER,"Hello, I'm looking for a hotel in the centre, can you help me.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,846,0,3.0,13,Medium,Positive,0,1.0,0,1.0,0.3076923076923077,0.4615384615384615,0.4615384615384615,0,0,0
19413,SYSTEM,University arms hotel is located in the centre of town.,Hotel-Inform,,,,,,Hotel,Inform,,846,1,,10,Medium,Neutral,0,1.0,0,1.0,0.2,0.4,0.4,0,0,0
19414,USER,What is the price range for that?,,3.0,3.0,3.0,,,,,3.0,846,2,3.0,7,Medium,Neutral,0,1.0,1,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
19415,SYSTEM,The University Arms Hotel is an expensive hotel that has a 4 star rating. Would that work for you?,general-reqmore,,,,,,general,reqmore,,846,3,,19,Medium,Neutral,0,1.5,2,0.9473684210526316,0.1052631578947368,0.4736842105263157,0.4210526315789473,1,0,0
19416,USER,Do I have to make a security deposit to stay there?,,3.0,3.0,2.0,,,,,2.67,846,4,2.67,11,Low,Positive,0,1.0,0,0.9090909090909092,0.2727272727272727,0.4545454545454545,0.5454545454545454,1,0,0
19417,SYSTEM,Yes the security deposit is 50 gdp per night. Would you like to make a reservation?,,,,,,,,,,846,5,,16,Medium,Positive,0,1.0,0,1.0,0.25,0.4375,0.3125,1,0,0
19418,USER,"No, I need a moderately priced hotel. Do you have one of those?",Hotel-Inform,2.0,3.0,3.0,,,Hotel,Inform,2.67,846,6,2.67,13,Low,Neutral,0,1.0,1,1.0,0.4615384615384615,0.4615384615384615,0.4615384615384615,1,0,0
19419,SYSTEM,I have the cityroomz. It is a moderate price hotel in the center. Would you like me to book that for you?,Hotel-Inform,,,,,,Hotel,Inform,,846,7,,22,Medium,Positive,0,1.0,2,0.9545454545454546,0.1818181818181818,0.6363636363636364,0.5909090909090909,1,0,0
19420,USER,Can I pay with my Amex card for the hotel booking?,,3.0,3.0,3.0,,,,,3.0,846,8,3.0,11,Medium,Negative,0,1.0,0,1.0,0.2727272727272727,0.4545454545454545,0.5454545454545454,1,0,0
19421,SYSTEM,"Yes, you can pay for the hotel booking with your AMEX. Anything else I can do for you?",,,,,,,,,,846,9,,18,Medium,Positive,0,1.5,0,0.8888888888888888,0.2777777777777778,0.4444444444444444,0.5555555555555556,1,0,0
19422,USER,"I'm sorry but I do need an expensive hotel, not a guesthouse, with free parking in the center of town.",Hotel-Inform,2.0,2.0,1.0,,,Hotel,Inform,1.67,846,10,1.67,20,Low,Positive,0,1.0,1,1.0,0.25,0.45,0.5,0,0,0
19423,USER,OVERALL,,2.0,2.0,2.0,,,,,2.0,846,11,2.0,1,Low,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
19704,USER,I am looking a hotel to stay in. Could you find me one on the more expensive side? But it doesn't need free parking.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,860,0,3.0,24,Medium,Negative,1,1.3333333333333333,2,1.0,0.1666666666666666,0.4583333333333333,0.5,1,0,0
19705,SYSTEM,"Sorry, nothing falls under those categories. Shall I check one WITH free parking?",Hotel-Request,,,,,,Hotel,Request,,860,1,,13,Medium,Positive,0,1.0,1,1.0,0.3076923076923077,0.1538461538461538,0.3076923076923077,1,0,0
19706,USER,"Yes, give that a try please. I also need free wifi.",Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,860,2,2.67,11,Low,Positive,1,1.0,1,1.0,0.3636363636363636,0.1818181818181818,0.2727272727272727,0,0,0
19707,SYSTEM,May I recommend the express by holiday inn cambridge? I'd like to know how many people are staying as well.,Booking-Request,,,,,,Booking,Request,,860,3,,20,Medium,Positive,0,1.0,0,1.0,0.25,0.35,0.35,1,0,0
19708,USER,That sounds good. I need to check the number of people before I book.,,4.0,3.0,4.0,,,,,3.67,860,4,3.67,14,High,Positive,0,1.0,1,0.9285714285714286,0.2857142857142857,0.2857142857142857,0.5,0,0,0
19709,SYSTEM,I have 5 different lovely hotels. How many are we booking for please?,Booking-Request,,,,,,Booking,Request,,860,5,,13,Medium,Positive,1,1.0,0,1.0,0.3076923076923077,0.3076923076923077,0.4615384615384615,1,0,0
19710,USER,"I'm not sure yet, but I'll probably only need one room. I forgot to mention, the hotel needs to be located in the centre of town.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,860,6,3.0,26,Medium,Negative,0,1.0,1,0.9230769230769232,0.3076923076923077,0.4230769230769231,0.4230769230769231,0,0,0
19711,SYSTEM,"There are two expensive hotels centrally located with free WIFI and parking. The University Arms Hotel has a 4 star rating, would you like more information about it?",Hotel-Inform,,,,,,Hotel,Inform,,860,7,,28,Medium,Positive,0,1.0,1,1.0,0.1785714285714285,0.4642857142857143,0.3571428571428571,1,0,0
19712,USER,"Yes. I am interested to know the postcode, and if it is a hotel or guesthouse.",Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,860,8,3.0,16,Medium,Positive,0,1.0,1,1.0,0.25,0.5,0.625,0,0,0
19713,SYSTEM,"It is a hotel, and it has the postcode of cb21ad. Is there anything else I can help you with today?",general-reqmore,,,,,,general,reqmore,,860,9,,21,Medium,Positive,0,1.5,2,1.0,0.238095238095238,0.6190476190476191,0.6666666666666666,1,0,0
19714,USER,"Yes, is Italian breakfast offered at The University Arms Hotel like others I've heard of?",,3.0,3.0,3.0,,,,,3.0,860,10,3.0,15,Medium,Positive,0,2.0,0,1.0,0.2666666666666666,0.2666666666666666,0.2,1,0,0
19715,SYSTEM,The hotel does not offer Italian breakfast. Would you like to know more about the hotel?,,,,,,,,,,860,11,,16,Medium,Positive,0,1.0,0,1.0,0.1875,0.5625,0.5,1,0,0
19716,USER,Is there a swimming pool onsite at University Arms?,,2.0,3.0,3.0,,,,,2.67,860,12,2.67,9,Low,Neutral,0,1.0,0,1.0,0.2222222222222222,0.4444444444444444,0.4444444444444444,1,0,0
19717,SYSTEM,"No, this hotel doesn't have an onsite swimming pool. Can I help you with anything else?",,,,,,,,,,860,13,,16,Medium,Positive,0,1.0,1,1.0,0.3125,0.375,0.5,1,0,0
19718,USER,What are the parking options at the University Arms Hotel?,,3.0,2.0,3.0,,,,,2.67,860,14,2.67,10,Low,Neutral,0,1.0,0,0.9,0.2,0.5,0.5,1,0,0
19719,SYSTEM,Parking spaces are limited and on a first come first served basis. You will enjoy it. What else do you need?,,,,,,,,,,860,15,,21,Medium,Positive,0,1.0,1,0.9523809523809524,0.1428571428571428,0.5238095238095238,0.4285714285714285,1,0,0
19720,USER,"Yes, I'm looking for a chinese restaurant in the same part of town as the hotel. What's around?",Restaurant-Inform,2.0,3.0,3.0,,,Restaurant,Inform,2.67,860,16,2.67,18,Low,Positive,0,1.0,0,0.9444444444444444,0.2777777777777778,0.3888888888888889,0.4444444444444444,1,0,0
19721,SYSTEM,"We have many Chinese restaurants in the center of town, ranging from cheap to expensive. Does price range matter?",Restaurant-Request,,,,,,Restaurant,Request,,860,17,,19,Medium,Neutral,0,1.5,0,1.0,0.2105263157894736,0.3684210526315789,0.4210526315789473,1,0,0
19722,USER,"No, it does not. Please give me the address, phone number, and postcode of any 1 restaurant that matches my criteria.",Restaurant-Request,2.0,3.0,2.0,,,Restaurant,Request,2.33,860,18,2.33,21,Low,Negative,1,1.5,2,1.0,0.2857142857142857,0.3809523809523809,0.4285714285714285,0,0,0
19723,SYSTEM,"Let's go with jinling noodle bar. The address is 11 Peas Hill City Centre, the phone number is 01223566188 and the postcode is cb23pp.",Restaurant-Recommend,,,,,,Restaurant,Recommend,,860,19,,24,Medium,Positive,0,1.0,0,0.875,0.2916666666666667,0.3333333333333333,0.3333333333333333,0,0,0
19724,USER,That's great. Thank you so much for all of your help today.,general-thank,3.0,3.0,3.0,,,general,thank,3.0,860,20,3.0,12,Medium,Positive,1,1.0,2,1.0,0.1666666666666666,0.4166666666666667,0.5,0,0,0
19725,SYSTEM,Okay. Glad I could be of assistance.,general-bye,,,,,,general,bye,,860,21,,7,Medium,Positive,0,1.0,0,1.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0,0,0
19726,USER,I think that will be all,,3.0,4.0,3.0,,,,,3.33,860,22,3.33,6,High,Neutral,0,1.0,1,1.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,0,0,0
19727,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,860,23,3.0,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
19864,USER,I am looking for a hotel with free wifi for when I am visiting Cambridge.,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,867,0,3.0,15,Medium,Positive,0,1.0,0,0.8,0.2666666666666666,0.3333333333333333,0.6,0,0,0
19865,SYSTEM,Acorn guest house in the north has a 4 star rating and free internet. Would you like me to book a room?,Booking-Inform,,,,,,Booking,Inform,,867,1,,22,Medium,Positive,0,1.0,0,0.9545454545454546,0.1818181818181818,0.5,0.4090909090909091,1,0,0
19866,USER,Could you tell me if Acorn guest house is in the moderate price range?,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,867,2,3.0,14,Medium,Neutral,1,1.0,0,1.0,0.1428571428571428,0.5,0.4285714285714285,1,0,0
19867,SYSTEM,Yes it is in the moderate price range. Shall I book it for you?,Hotel-Inform,,,,,,Hotel,Inform,,867,3,,14,Medium,Positive,0,1.0,2,0.9285714285714286,0.2142857142857142,0.4285714285714285,0.5,1,0,0
19868,USER,"Yes, I need it for 4 people for 3 nights starting Thursday.",Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,867,4,3.0,12,Medium,Positive,0,1.0,1,0.9166666666666666,0.25,0.25,0.3333333333333333,0,0,0
19869,SYSTEM,"I'm sorry, that is not available. Could you possibly shorten your stay? Also, this is a guesthouse, were you looking for a hotel room instead?",Hotel-Request,,,,,,Hotel,Request,,867,5,,25,Medium,Negative,2,1.0,2,0.88,0.32,0.48,0.48,2,0,0
19870,USER,"Yeah, let's just try for one night please.",Hotel-Inform,3.0,3.0,3.0,2.0,,Hotel,Inform,2.75,867,6,2.87,8,Medium,Positive,1,1.0,0,1.0,0.25,0.25,0.25,0,0,0
19871,SYSTEM,"Sorry, let me try to get this right. Are you looking for a moderate priced hotel(?) or guesthouse(?), with wifi, in the north? Does star number matter? For 1 night?",Hotel-Request,,,,,,Hotel,Request,,867,7,,30,Medium,Positive,0,1.0,1,1.0,0.3,0.4,0.4333333333333333,5,0,0
19872,USER,I want it to be a hotel and the stars don't matter.,Hotel-Inform,3.0,3.0,3.0,2.0,,Hotel,Inform,2.75,867,8,2.87,12,Medium,Positive,0,1.0,1,1.0,0.1666666666666666,0.5,0.6666666666666666,0,0,0
19873,SYSTEM,"OK, the Ashley Hotel is a moderately priced hotel in the north with free wifi. Would you like a room there?",Hotel-Inform,,,,,,Hotel,Inform,,867,9,,21,Medium,Positive,0,1.0,0,0.9047619047619048,0.2857142857142857,0.4761904761904761,0.3809523809523809,1,0,0
19874,USER,Is there any parking options for guests there?,,3.0,3.0,4.0,3.0,,,,3.25,867,10,3.29,8,Medium,Neutral,0,1.0,0,1.0,0.25,0.5,0.5,1,0,0
19875,SYSTEM,There is free parking onsite at this hotel. Would you like to book this hotel?,,,,,,,,,,867,11,,15,Medium,Positive,0,1.0,2,0.9333333333333332,0.2,0.6,0.4666666666666667,1,0,0
19876,USER,Is there a lift?,,2.0,2.0,4.0,2.0,,,,2.5,867,12,2.58,4,Low,Neutral,0,1.0,0,1.0,0.25,0.75,0.75,1,0,0
19877,SYSTEM,"No, The Avalon does not offer a lift. Should i make the reservation now?",,,,,,,,,,867,13,,14,Medium,Neutral,0,1.0,0,1.0,0.4285714285714285,0.2857142857142857,0.5,1,0,0
19878,USER,Yes. I need to book for 4 people for 3 nights starting from Thursday.,Hotel-Inform,3.0,2.0,3.0,3.0,,Hotel,Inform,2.75,867,14,2.71,14,Low,Positive,0,1.0,0,0.9285714285714286,0.2142857142857142,0.2857142857142857,0.3571428571428571,0,0,0
19879,SYSTEM,"Unfortunately, booking was not available. Could you choose another day or arrange for a shorter stay?",Booking-Request,,,,,,Booking,Request,,867,15,,16,Medium,Negative,1,1.0,0,1.0,0.3125,0.4375,0.375,1,0,0
19880,USER,"Can you try just one night? I can use the reference number, too, if successful. Also, are there museums in town?",Hotel-Request,3.0,2.0,3.0,3.0,,Hotel,Request,2.75,867,16,2.71,21,Low,Positive,0,1.3333333333333333,0,1.0,0.3333333333333333,0.4285714285714285,0.4761904761904761,2,0,0
19881,SYSTEM,There is ashley hotel with all your requirements met. Can I book for you? What kind of museum are you interested in?,Hotel-Inform,,,,,,Hotel,Inform,,867,17,,22,Medium,Positive,0,1.3333333333333333,0,1.0,0.2272727272727272,0.4545454545454545,0.5454545454545454,2,0,0
19882,USER,"Yes, book it and I need a reference number. It doesn't matter the kind of museum.",Attraction-Inform,3.0,3.0,3.0,2.0,,Attraction,Inform,2.75,867,18,2.87,16,Medium,Positive,0,1.0,2,1.0,0.25,0.375,0.5,0,0,0
19883,SYSTEM,"OK, I have you booked at the ashley hotel. There are no Museums in the North, where are you wanting it located?",Booking-Book,,,,,,Booking,Book,,867,19,,22,Medium,Negative,0,1.5,1,0.8636363636363636,0.3181818181818182,0.5454545454545454,0.6363636363636364,1,0,0
19884,USER,What is the reference number for the Ashley Hotel?,Hotel-Request,3.0,3.0,3.0,2.0,,Hotel,Request,2.75,867,20,2.87,9,Medium,Positive,0,1.0,0,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.5555555555555556,1,0,0
19885,SYSTEM,I apologize. I thought the booking had confirmed but it did not. They are booked full. Would you like to try a shorter stay?,Booking-Request,,,,,,Booking,Request,,867,21,,24,Medium,Positive,0,1.0,3,0.9583333333333334,0.3333333333333333,0.4583333333333333,0.5,1,0,0
19886,USER,Can you book it for 1 night?,Hotel-Inform,3.0,3.0,2.0,3.0,,Hotel,Inform,2.75,867,22,2.71,7,Low,Neutral,0,1.0,1,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
19887,SYSTEM,"I'm sorry, we don't have any rooms available there on Thursday. Would you like to try a different hotel?",Hotel-Request,,,,,,Hotel,Request,,867,23,,19,Medium,Positive,0,1.0,0,1.0,0.2105263157894736,0.5263157894736842,0.4736842105263157,1,0,0
19888,USER,"Sure, I need a hotel that is moderately priced that is in the north area.",Attraction-Request,3.0,3.0,2.0,2.0,,Attraction,Request,2.5,867,24,2.58,15,Low,Positive,0,2.0,2,0.8666666666666667,0.3333333333333333,0.4666666666666667,0.5333333333333333,0,0,0
19889,SYSTEM,I am sorry but the room in that area on Thursday are booked. Shall I try another day for you?,Booking-Request,,,,,,Booking,Request,,867,25,,20,Medium,Neutral,0,1.0,2,0.95,0.25,0.35,0.5,1,0,0
